0	0	0.000051	0.002873
1	.1	0.0	0.003527
2	.2	0.0	0.002199
3	.3	0.0	0.003063
4	.4	0.000051	0.001797
5	.5	0.0	0.002246
6	.6	0.0	0.002321
7	.7	0.0	0.0023
8	.8	0.0	0.002983
9	.9	0.0	0.001743
10	1	0.0	0.002173
11	1.1	0.0	0.003363
12	1.2	0.0	0.002584
13	1.3	0.0	0.002996
14	1.4	0.0	0.003569
15	1.5	0.0	0.002647
16	1.6	0.0	0.002673
17	1.7	0.089992	0.003282
18	1.8	0.259994	0.0031
19	1.9	0.429997	0.005434
20	2	0.599999	0.005911
21	2.1	0.770001	0.006028
22	2.2	0.940003	0.006278
23	2.3	1.115009	0.006718
24	2.4	1.280008	0.010602
25	2.5	1.45001	0.014294
26	2.6	1.615008	0.016201
27	2.7	1.78501	0.022038
28	2.8	1.955013	0.028663
29	2.9	2.120011	0.038908
30	3	2.289988	0.050172
31	3.1	2.455012	0.066303
32	3.2	2.624988	0.08851
33	3.3	2.790012	0.115556
34	3.4	2.959989	0.148321
35	3.5	3.124987	0.191283
36	3.6	3.294989	0.238457
37	3.7	3.459988	0.290133
38	3.8	3.625012	0.347534
39	3.9	3.79001	0.411873
40	4	3.960013	0.478524
41	4.1	4.125011	0.545838
42	4.2	4.294988	0.617866
43	4.3	4.460012	0.690176
44	4.4	4.62501	0.765977
45	4.5	4.795012	0.843158
46	4.6	4.960011	0.920756
47	4.7	5.130013	0.998312
48	4.8	5.295011	1.076577
49	4.9	5.46001	1.156494
50	5	5.625008	1.233461
51	5.1	5.790006	1.314368
52	5.2	5.960009	1.395456
53	5.3	6.125007	1.4768
54	5.4	6.295009	1.560228
55	5.5	6.460007	1.64065
56	5.6	6.625006	1.724198
57	5.7	6.790004	1.806829
58	5.8	6.955003	1.888293
59	5.9	7.120001	1.973675
60	6	7.284999	2.056952
61	6.1	7.455002	2.140999
62	6.2	7.62	2.225016
63	6.3	7.784998	2.310679
64	6.4	7.955001	2.396082
65	6.5	8.119999	2.483839
66	6.6	8.284997	2.568867
67	6.7	8.455	2.655186
68	6.8	8.619998	2.743038
69	6.9	8.784996	2.82942
70	7	8.954999	2.917615
71	7.1	9.119997	3.006102
72	7.2	9.284995	3.093693
73	7.3	9.454998	3.183555
74	7.4	9.619996	3.273814
75	7.5	9.784994	3.361592
76	7.6	9.949993	3.449995
77	7.7	10.119995	3.539087
78	7.8	10.284993	3.623656
79	7.9	10.454996	3.700952
80	8	10.619994	0.000526
81	8.1	10.784992	0.001454
82	8.2	10.954995	0.000201
83	8.3	11.119993	0.001464
84	8.4	11.284991	-0.000453
85	8.5	11.454994	0.000135
86	8.6	11.619992	0.000573
87	8.7	11.789994	0.001149
88	8.8	11.954993	0.000604
89	8.9	12.124995	0.000422
90	9	12.289993	0.001685
91	9.1	12.454992	0.001766
92	9.2	12.624994	-0.000091
93	9.3	12.789993	0.001743
94	9.4	12.95499	0.001659
95	9.5	13.124992	0.001954
96	9.6	13.289991	0.001607
97	9.7	13.45499	0.001404
98	9.8	13.624992	0.000552
99	9.9	13.789991	-0.00105
100	10	13.954988	0.002235
101	10.1	14.12499	0.001938
102	10.2	14.289989	0.002123
103	10.3	14.459991	0.002303
104	10.4	14.62499	0.00123
105	10.5	14.789989	0.001329
106	10.6	14.955012	0.001157
107	10.7	15.124988	0.003118
108	10.8	15.290013	0.001672
109	10.9	15.455011	0.001808
110	11	15.624988	0.001381
111	11.1	15.790011	0.001764
112	11.2	15.95501	0.00179
113	11.3	16.125012	0.002178
114	11.4	16.290011	0.001347
115	11.5	16.455009	0.001748
116	11.6	16.625012	0.000758
117	11.7	16.790009	0.001615
118	11.8	16.955008	0.002735
119	11.9	17.12501	0.002089
120	12	17.290009	0.002574
121	12.1	17.460011	0.003816
122	12.2	17.62501	0.001125
123	12.3	17.790007	0.001209
124	12.4	17.955006	0.000818
125	12.5	18.125008	0.002558
126	12.6	18.290007	0.00185
127	12.7	18.455005	0.002644
128	12.8	18.625008	0.002128
129	12.9	18.790005	0.000985
130	13	18.955004	0.002358
131	13.1	19.120002	0.001597
132	13.2	19.205169	0.000993
133	13.3	19.197827	0.002748
134	13.4	19.191885	0.001034
135	13.5	19.187516	0.001206
136	13.6	19.183832	0.00205
137	13.7	19.179769	0.003048
138	13.8	19.17667	0.001737
139	13.9	19.173672	0.001339
140	14	19.171362	0.00154
141	14.1	19.16999	0.001641
142	14.2	19.16839	0.003126
143	14.3	19.166891	0.000834
144	14.4	19.165647	0.002446
145	14.5	19.164554	0.000414
146	14.6	19.163564	0.002592
147	14.7	19.162675	0.0026
148	14.8	19.161912	0.000974
149	14.9	19.161277	0.001289
150	15	19.160667	0.001756
151	15.1	19.159932	0.003175
152	15.2	19.159474	0.00124
153	15.3	19.159093	0.00174
154	15.4	19.158763	0.000537
155	15.5	19.158483	0.002675
156	15.6	19.15823	0.00161
157	15.7	19.158051	0.002055
158	15.8	19.157798	0.001896
