0	0	0.0	0.012798
1	.1	0.0	0.013275
2	.2	0.0	0.01271
3	.3	0.0	0.013395
4	.4	0.0	0.012514
5	.5	0.0	0.01333
6	.6	0.0	0.011949
7	.7	0.0	0.0139
8	.8	0.0	0.013679
9	.9	0.0	0.012882
10	1	0.0	0.01191
11	1.1	0.0	0.01351
12	1.2	0.0	0.013713
13	1.3	0.0	0.013812
14	1.4	0.0	0.013481
15	1.5	0.0	0.013189
16	1.6	0.0	0.013278
17	1.7	0.0	0.013924
18	1.8	0.0	0.01314
19	1.9	0.0	0.012561
20	2	0.0	0.014242
21	2.1	0.0	0.012327
22	2.2	0.0	0.014025
23	2.3	0.0	0.01377
24	2.4	0.002007	0.012801
25	2.5	0.154991	0.012824
26	2.6	0.329997	0.014338
27	2.7	0.499999	0.013989
28	2.8	0.670001	0.013312
29	2.9	0.840003	0.014328
30	3	1.010006	0.014226
31	3.1	1.180008	0.014197
32	3.2	1.35001	0.01402
33	3.3	1.515008	0.013939
34	3.4	1.685011	0.014945
35	3.5	1.854987	0.014247
36	3.6	2.020011	0.014377
37	3.7	2.189988	0.015979
38	3.8	2.355012	0.015653
39	3.9	2.52001	0.015437
40	4	2.690012	0.014705
41	4.1	2.859989	0.01513
42	4.2	3.024988	0.015375
43	4.3	3.19499	0.014278
44	4.4	3.359988	0.014346
45	4.5	3.52999	0.01544
46	4.6	3.694989	0.015758
47	4.7	3.860013	0.01756
48	4.8	4.029989	0.015799
49	4.9	4.194988	0.017362
50	5	4.360012	0.017685
51	5.1	4.529988	0.017058
52	5.2	4.695012	0.017909
53	5.3	4.860011	0.018126
54	5.4	5.025009	0.019538
55	5.5	5.195011	0.019063
56	5.6	5.36001	0.019022
57	5.7	5.525008	0.019496
58	5.8	5.690006	0.018529
59	5.9	5.860009	0.019769
60	6	6.025007	0.019657
61	6.1	6.195009	0.022239
62	6.2	6.360007	0.021835
63	6.3	6.525006	0.022828
64	6.4	6.690005	0.022684
65	6.5	6.860006	0.024344
66	6.6	7.025005	0.025305
67	6.7	7.190004	0.024719
68	6.8	7.360005	0.0248
69	6.9	7.525004	0.027248
70	7	7.690003	0.025857
71	7.1	7.860004	0.028611
72	7.2	8.025003	0.028379
73	7.3	8.195005	0.02909
74	7.4	8.360003	0.03138
75	7.5	8.525002	0.032698
76	7.6	8.690001	0.033487
77	7.7	8.860002	0.034076
78	7.8	9.030005	0.035749
79	7.9	9.195003	0.036856
80	8	9.360001	0.038077
81	8.1	9.525	0.03753
82	8.2	9.689999	0.040026
83	8.3	9.854997	0.041438
84	8.4	10.024999	0.043543
85	8.5	10.189998	0.042464
86	8.6	10.354996	0.043577
87	8.7	10.519994	0.045692
88	8.8	10.689997	0.047534
89	8.9	10.854995	0.04733
90	9	11.019993	0.049295
91	9.1	11.189996	0.048917
92	9.2	11.354994	0.050248
93	9.3	11.524996	0.052371
94	9.4	11.689995	0.054567
95	9.5	11.859996	0.055573
96	9.6	12.024995	0.057185
97	9.7	12.189994	0.058699
98	9.8	12.354992	0.059725
99	9.9	12.524994	0.060749
100	10	12.689993	0.062591
101	10.1	12.854991	0.063755
102	10.2	13.024992	0.065506
103	10.3	13.189991	0.06698
104	10.4	13.35499	0.068309
105	10.5	13.524992	0.070458
106	10.6	13.689991	0.070932
107	10.7	13.854989	0.073659
108	10.8	14.02499	0.075311
109	10.9	14.189989	0.076991
110	11	14.354988	0.078945
111	11.1	14.52499	0.07976
112	11.2	14.689989	0.082678
113	11.3	14.855012	0.084363
114	11.4	15.024988	0.085832
115	11.5	15.190013	0.087797
116	11.6	15.359989	0.090071
117	11.7	15.524988	0.090962
118	11.8	15.690013	0.093832
119	11.9	15.859989	0.09625
120	12	16.025012	0.09761
121	12.1	16.194989	0.100423
122	12.2	16.359987	0.101817
123	12.3	16.525012	0.103747
124	12.4	16.694988	0.106816
125	12.5	16.860011	0.107334
126	12.6	17.02501	0.110122
127	12.7	17.190009	0.112341
128	12.8	17.360011	0.11381
129	12.9	17.52501	0.116814
130	13	17.690009	0.118598
131	13.1	17.855006	0.122433
132	13.2	18.025008	0.123847
133	13.3	18.19501	0.125317
134	13.4	18.360009	0.129602
135	13.5	18.525008	0.131089
136	13.6	18.690007	0.134728
137	13.7	18.860007	0.135776
138	13.8	19.025006	0.138331
139	13.9	19.195008	0.140329
140	14	19.360007	0.143906
141	14.1	19.525006	0.146407
142	14.2	19.695008	0.149025
143	14.3	19.860005	0.151898
144	14.4	20.025004	0.153047
145	14.5	20.195006	0.157613
146	14.6	20.360005	0.159963
147	14.7	20.525004	0.161404
148	14.8	20.690003	0.163441
149	14.9	20.860003	0.167536
150	15	21.025002	0.169735
151	15.1	21.195004	0.173567
152	15.2	21.360003	0.175705
153	15.3	21.525002	0.178657
154	15.4	21.689999	0.181158
155	15.5	21.860001	0.184646
156	15.6	22.025	0.187545
157	15.7	22.189999	0.189262
158	15.8	22.360001	0.192171
159	15.9	22.525	0.193065
160	16	22.689997	0.195993
161	16.1	22.859999	0.200263
162	16.2	23.024998	0.203282
163	16.3	23.189997	0.204853
164	16.4	23.359999	0.207627
165	16.5	23.524998	0.209854
166	16.6	23.689995	0.212464
167	16.7	23.859997	0.216898
168	16.8	24.024996	0.219386
169	16.9	24.189995	0.222022
170	17	24.359997	0.22309
171	17.1	24.524996	0.224703
172	17.2	24.689993	0.228897
173	17.3	24.854992	0.232395
174	17.4	25.024994	0.233883
175	17.5	25.189993	0.235719
176	17.6	25.354992	0.237064
177	17.7	25.51999	0.241206
178	17.8	25.689993	0.243915
179	17.9	25.85499	0.245717
180	18	26.024992	0.249135
181	18.1	26.189989	0.251696
182	18.2	26.35499	0.255007
183	18.3	26.519987	0.257531
184	18.4	26.689989	0.259936
185	18.5	26.855014	0.263929
186	18.6	27.019987	0.266156
187	18.7	27.189989	0.270371
188	18.8	27.355013	0.271929
189	18.9	27.52001	0.27467
190	19	27.685011	0.277225
191	19.1	27.855013	0.281135
192	19.2	28.024988	0.284058
193	19.3	28.190013	0.286243
194	19.4	28.359988	0.287249
195	19.5	28.524988	0.28975
196	19.6	28.690012	0.292766
197	19.7	28.85501	0.296559
198	19.8	29.025012	0.298193
